Iont Trap N=50 J = [20, 40, 60, 80, 100] NQ = [1, 3] sigma = 0.015
0.9955008961107221,0.9819886131753602,0.9898989958924415,0.9946980671485944,0.9939404231998341,0.9898507075122224,0.9987498848703915,0.9871847864438257,0.9933487633960445,0.9984441584022904,0.9979731310023409,0.9916346556175378,0.9939453229032061,0.9921601939677557,0.999403852677095,0.9887398253894057,0.9907783591526378,0.9852360925638055,0.9879400544760707,0.9898212027321197,0.9955152718373569,0.9960497621862142,0.9984351596944375,0.993143833402578,0.9958860580127442,0.991363362052276,0.9950627238563924,0.9942947260909701,0.9982927388235453,0.9956726348341706,0.9979740429994188,0.9949488279490106,0.9883030324052378,0.9955181807138007,0.9944884261529545,0.9970944096646179,0.9910507648715512,0.9971287759588328,0.9967875813454043,0.9950185518490744,0.9950516868958919,0.9983297814423648,0.9958248109975397,0.9961729847679712,0.9940735201116075,0.999006064804575,0.9937084299833703,0.998828160846691,0.9904823862776567,0.9914213781119986,0.9934423173542553,0.9840224264985716,0.9932580569315131,0.995319342063406,0.994479574731409,0.9839884104037147,0.9937594876069286,0.9900178825786484,0.9993164309816402,0.9950575914472222,0.9840685318440707,0.9947835563320224,0.9937920177897541,0.9569301348019182,0.9898316630228937,0.9992388385028785,0.995055390387134,0.9878841142133268,0.9925533898889187,0.9994397084685486,0.9986911340534205,0.9985019035371522,0.9902069969901487,0.9868925701492681,0.998578143989886,0.9920983585617149,0.9960702501434876,0.9786619289907972,0.9951598352336624,0.9953952841269248,0.9966597780007865,0.998395255375247,0.998488027236146,0.9836042988561463,0.9876960674031918,0.9973335302194368,0.9949100744191107,0.9851585858016253,0.9922061568134379,0.9994582854886609,0.9991280962138996,0.9928810999226666,0.9983787471264058,0.9961621823578659,0.9984717125476511,0.9985012828390419,0.9914443060181768,0.9967744130669692,0.9936410896487096,0.9939458635665138,0.9880755830475589,0.9979459681257978,0.9953121082180033,0.9874889918925224,0.9937885726729603,0.9943160632200158,0.9959362021992432,0.9955362803833263,0.9911369791438595,0.9950535878125464,0.9983166047386896,0.9924330865954418,0.9826332950080685,0.9964140470329292,0.99016414667863,0.9988418422717232,0.9967242616266277,0.993716241327963,0.9896225181424229,0.9916236370167858,0.9975692641106545,0.992549735693137,0.9969243298010907,0.9882984729096137,0.9961422493083022,0.9992780256137371,0.99222630186122,0.9947432397307836,0.9943212806420566,0.992850597092216,0.9998405476634973,0.9911408033837403,0.9953613674843717,0.9831702128653647,0.9979831316753736,0.9905711955708294,0.9926756301926286,0.9967897858103485,0.9977541955205271,0.9999013981397443,0.9910841547200984,0.9954605651373031,0.9983504695533295,0.9939374351642765,0.9824137650769971,0.9961521954679187,0.9978186635515026,0.9974535196657959,0.9954823090925574,0.9889577452310516,0.9926034513447385,0.9895589109108334,0.998966751402662,0.9986498914472781,0.9969501216187455,0.9944448664990778,0.9967075302662769,0.9949407332954067,0.9901781435257306,0.9940555039490642,0.99671602456462,0.9989970201890382,0.9957043850979741,0.9996474759152643,0.9993770236776276,0.9956908481606621,0.9910459876549046,0.9942191994294642,0.9877311299006633,0.9947812227920992,0.9973173472108092,0.9935957674686053,0.9961153436441541,0.9943806178043336,0.9931978521886488,0.9940485231829692,0.9925944163629077,0.9853344431414472,0.9840032295853116,0.9906918987772579,0.987655349342276,0.9956114857646043,0.9966337967777709,0.9955241620896879,0.9978173067977176,0.9966733639672005,0.9968500783677969,0.9942105125069716,0.988880001399453,0.986655211526988,0.9900099442736818,0.9822649636155079,0.989522760974283,0.991115105279479,0.9962909246659141,0.9956055550531413,0.9970778945880191,0.9914121461392983,0.9990839398396816,0.9934543172307347,0.9851337151002001,0.9803362403201372,0.997872118453495,0.9990316366877664,0.9930442280741092,0.9871796774971953,0.9814782716440233,0.9932132370510155,0.9947747111910885,0.9899750837949682,0.9913782354965746,0.9987488760462374,0.9977141278979452,0.9980204487512034,0.999082286071358,0.9885066410282852,0.9979223483666527,0.9979223834715766,0.9874315819833595,0.9968901065818622,0.9977480450807552,0.9914761769078009,0.9967048149498944,0.9924932764550638,0.9975272754700507,0.9954720075055435,0.9975959261473288,0.992080401558707,0.9932292685815731,0.9921174472947362,0.989782035894606,0.9971319406607344,0.9939401294635131,0.9852777061029965,0.9945557036871361,0.9984238208775122,0.9874610406064467,0.9910098610732452,0.9827188909814998,0.9881842123277255,0.984735576905226,0.9882709299570085,0.9958952063707183,0.9992721351319558,0.9939494755604472,0.984209559164611,0.9809364220062867,0.9980262222189343,0.9938313027883378,0.9908632991752723,0.995860830665216,0.9986015076752328,0.9903517326233462,0.9968714392352696,0.9995391675057297,0.980154075820925,0.9885173023998568,0.997937823704215,0.9935583463855144,0.9932163406481452,0.9950724492388574,0.9968715363081858,0.9992526238557627,0.9950281752996731,0.989855990916111,0.9912113784430733,0.9891907094455309,0.9871761481218083,0.9894041201537314,0.9956041895576995,0.9899783052783978,0.9951524313432698,0.9893134916945697,0.9978378330796076,0.9966215997792458,0.9881786766643447,0.9889895100900424,0.994486347867899,0.9957090564564215,0.9909271950249539,0.9984972347722626,0.9846577345495422,0.9992859571249817,0.990584173105133,0.9962027863917671,0.9984622152111946,0.9989248825834021,0.9936320084650789,0.9977243273706028,0.9864721770070857,0.9905493184198537,0.9945234232441306,0.9923890173169218,0.9965053708007455,0.9932634035162292,0.990446880250137,0.9943435849576034,0.9833641605189007,0.9992552327604998,0.9952702148831681,0.9949099189304352,0.9941381626507274,0.9746900135731085,0.9952842056190172,0.9924847675900178,0.9970798351639655,0.9946623478208756,0.99680813732535,0.993245591796769,0.9939260672030885,0.9988862713829465,0.9909999790999694,0.9976304301150596,0.9872287957963992,0.9965860865308867,0.9977826836456309,0.9951167208079159,0.9974495733127062,0.998682068693723,0.9974571473038306,0.9984765682535081,0.9975850917584241,0.9767106331085792,0.993790815399911,0.9991390243963243,0.9893781796413993,0.9990098478998719,0.9884578489667332,0.994557882092874,0.9920587895733909,0.997743105784307,0.9915824393507693,0.9842079758371982,0.9895128429893005,0.9980382057370538,0.9993588315021203,0.9929085361262655,0.9953178537125064,0.9929049489722704,0.9957818330973129,0.9968568624792022,0.9981951528472744,0.9815853131076469,0.9958909749041012,0.9960146510302329,0.9947149721172419,0.9943540948243149,0.9927660256157146,0.9750666909691197,0.996124952770879,0.999447391621683,0.9921430854588921,0.9923163404175304,0.987163701577845,0.9987128225390182,0.9884941068444877,0.9848880389436604,0.9985381028668489,0.9955839972799803,0.9955227500930087,0.9971831676153059,0.998693292992061,0.9910277652783647,0.9858948052009311,0.9875150528173348,0.9988250256832485,0.9912829240240371,0.9889627142790305,0.9736856236468268,0.9841525206740335,0.9963306682318133,0.9943938859803688,0.999613797532601,0.9997432590235055,0.9916414597663007,0.9945621954817913,0.9857756468648055,0.9980510552802072,0.9939882960270489,0.9986004275293803,0.989089594222254,0.9995821291817923,0.99809005491883,0.9965227087107432,0.9853754052184069,0.9971830853822069,0.9995357052139652,0.9988724147084403,0.9925926741810794,0.9934027660582609,0.9927739836181008,0.995921515912348,0.9988690563201856,0.9924283203629007,0.9910842243069371,0.9953807794561763,0.9950272547954891,0.9886232624760843,0.9973843388421179,0.9944032636064409,0.9953292444667768,0.9836697252141398,0.9923873513176047,0.9948896819995551,0.9886212243789693,0.9909895513808394,0.9945940791665503,0.9780112963319968,0.9959356369024662,0.9939488550111882,0.993165473709992,0.9939355793555459,0.9904870153715398,0.9989439681310378,0.9910817306593956,0.9839571395483706,0.9953357442424745,0.9958026786899624,0.9936408570922508,0.9957483752040832,0.9926268722420397,0.9970365376804692,0.9995799601235116,0.990729668726757,0.9976176454763138,0.9886544753882507,0.9949201131234281,0.9910098595221434,0.999689797507924,0.9877083796380179,0.9936058532141517,0.9985354543596214,0.993259884709634,0.9920054144540175,0.9848634354537442,0.9977488422419781,0.9996216512871479,0.9985913752512138,0.9872516983351979,0.9974601249464695,0.9899407545796607,0.994300150640245,0.9901181013659243,0.9998453692419201,0.992724496814847,0.9886882166556119,0.990067808731962,0.9915226048141264,0.9991275685761071,0.980727049003906,0.998669713542477,0.9926291715146968,0.9872605689395237,0.9852756136381678,0.9790575181536202,0.9913523297303303,0.9959383949058246,0.986074510902221,0.9975255498539046,0.9863923338559583,0.9936468836190736,0.9966894652424646,0.9997147636295063,0.9907641187658864,0.9994677678978716,0.995769429608146,0.9981933558302759,0.9909852461429406,0.9942015287683663,0.9952941206745017,0.9965977475563069,0.9956501816206133,0.9795495490044115,0.993639846848977,0.9947079937569803,0.994412034647943,0.979272028801974,0.9853733017251494,0.9975073431604565,0.9947943053642774,0.9891576522456819,0.9951563615195201,0.9971139449762794,0.9910685115830273,0.9926533901109598,0.9974206209963912,0.9985909295050002,0.9979331893521993,0.9973343067959467,0.9942098956608475,0.9953685711184161,0.99177901366392,0.9967747800965391,0.9852769412394932,0.9902251750671749,0.9907496575164951,0.9981454446495728,0.9951303123896965,0.9972234074480724,0.9976821868838666,0.9999071256125518,0.9916258059108721,0.9942703461438316,0.9683689773136865,0.9769530832802468,0.9851513734176469,0.9887027933132647,0.9886417503542979,0.9918691329073691,0.9969112139429354,0.9953509533259058,0.9990812562373145,0.9989874993665924,0.9935241420729137,0.9988608699538489,0.9977589486594721,0.988194294961962,0.9994788854839942,0.9923204488899667,0.9986683712420349,0.9958095210871987,0.999618962706984,0.9869825200157912,0.998445882518592,0.9957846866983053,0.9991245349141346,0.9943251971882553,0.9936257523754315,0.9939227086693522,0.9975179659138648,0.9957530629149464,0.9992170558277937,0.9966840519895842,0.9953067218054507,0.9925994874183007,0.9958117442708687,0.9925476974808042,0.9979894537395929,0.9951665139347995,0.9923288453895831,0.9942354646443934,0.9849887437160721,0.9987953268677447,0.995207748219385,0.9939422312762527,0.9842220940005431,0.995448878163444,0.9959095213802838,0.9834077171178528,0.9945088980091448,0.9950728011861008,0.9935959668939112,0.989500176248203,0.9880731530889234,0.9970236664626206,0.9954838815647642,0.9986234771952469,0.9928354713513278,0.9950804560881352,0.998900310523944,0.9958647650528929,0.9945215024887483,0.9944297321736552,0.9943413232262441,0.9946662901834943,0.9958402092152345,0.9966924844284554,0.9972206734340817,0.9993363783952294,0.9928644016080652,0.9960647615528535,0.990069237121906,0.9992057172560485,0.9911154594390105,0.9745493078670447,0.9899454418217969,0.9851323673029136,0.9985859221285547,0.9971046390995241,0.9908066080601934,0.9996578558618077,0.9993971740693687,0.9952054751721034,0.9915635703269385,0.9965572595583495,0.9982452047922742,0.9956032879262682,0.9851671969411789,0.9857489769766971,0.9959156414293593,0.9985420904407926,0.9934452135636567,0.9948253547767812,0.9970750821096291,0.9943959359565618,0.9905462025030489,0.9884297025751375,0.9952048404193767,0.9919521480591509,0.9931528713711876,0.9819735131443628,0.9989624967711529,0.9966718248179609,0.9828604688697022,0.998638286986716,0.9995802139434852,0.9908756959280892,0.9926079908144041,0.9955896214687433,0.9969227721507276,0.9942174264215822,0.9882621019258446,0.9971929557244452,0.9873558777599839,0.9962980503480647,0.998222957846021,0.9760930613226746,0.9951885972339841,0.9841963112716512,0.9982474950952509,0.998546453602947,0.9844676488859351,0.9960843854948026,0.9968485130485922,0.9955700752554038,0.9879892768935439,0.9925550677567281,0.9971367291406228,0.9980491730706704,0.9954047557567681,0.9884907309661629,0.9978088241684107,0.9931613868120103,0.9938576110699621,0.9855025950965237,0.9794173144093717,0.9894485048157684,0.9953379691383554,0.988735421060051,0.9976326454129383,0.9979991053179352,0.9863794586101872,0.9928930129127769,0.9955228654627417,0.9934991334666023,0.9945254551186633,0.996093662774449,0.9918774203049018,0.9793065525181972,0.9965999074592865,0.986472923509442,0.9919673625599593,0.9991587429809156,0.9948746075783934,0.9922501682720257,0.9974439511386259,0.9961016881763588,0.99105471909391,0.9991349246519688,0.9886951711795199,0.9951393832346074,0.9995191164534447,0.9962906086662964,0.9991965928224161,0.999221657930698,0.987693781168778,0.9967609137416497,0.9956718950738174,0.9982679538206388,0.9835533480669099,0.993200781148499,0.9924983133030415,0.9956743723826434,0.994273462738013,0.9898822310978994,0.997972659766504,0.9983610327635918,0.9898829721751214,0.9986127071684124,0.9963273871127698,0.9895679096002612,0.992467914387937,0.9944189291561727,0.995639235427062,0.9978454241181209,0.9902741935238105,0.9875508077797366,0.9978694549518171,0.9958365041426281,0.9965716905709912,0.9904903052967317,0.9894346288255567,0.9857645075572318,0.99744493580232,0.9858809075714227,0.9944837202102799,0.9935630552403543,0.9954559294936287,0.9921459658466103,0.9950939201291366,0.9858759268127087,0.9865041345723679,0.9955729141811249,0.9959003984224446,0.9932325925980385,0.9964125551802955,0.9822346178641836,0.9845233123852769,0.9867688645174779,0.9990377215646586,0.9930526410301648,0.9833329938674225,0.9887296630893688,0.9985882416853382,0.999461958727381,0.9903328719646763,0.9866482875118527,0.994305350362687,0.9936749024116941,0.9932225738616878,0.9964020954655165,0.9863552297714068,0.9935563884206152,0.9992444768859363,0.989924392895755,0.9930136342049826,0.9939367608970217,0.997843702706958,0.9948443772280313,0.987824752486026,0.9931372553053608,0.9966619468902491,0.9991551901674613,0.9970822804859185,0.998216008912521,0.9879459508313696,0.9977180513282066,0.9905132468828651,0.9915879406733924,0.9975831794544707,0.9938712480429776,0.9991424014466889,0.9978587612538835,0.9862809054601177,0.9970033592915585,0.9938538409610342,0.9979544604420375,0.992518139169321,0.985183839496146,0.9859489047248733,0.9908896325913357,0.9943004495209393,0.9854389675391239,0.9835953932594763,0.9992970843989818,0.9904276424436442,0.9968796148253783,0.9892768059876732,0.9986504030742571,0.9947126533846079,0.9888958101283521,0.9903531173030392,0.9933619414955256,0.9932504623875869,0.995750662933403,0.9932421654452903,0.9975029325356929,0.9985268722570886,0.9942342190160018,0.9940080331622623,0.995915996096969,0.9849530948524569,0.9945604434789547,0.9900870480478263,0.9767199818323807,0.9977534327304193,0.9819687780328391,0.9684797852898207,0.987223893707328,0.9890660808834623,0.9982062326044115,0.9937263168815677,0.9983098952220932,0.9970355709135207,0.9939490708755483,0.9882774130946173,0.9931723554156134,0.9982506223124572,0.9924013201579908,0.9891196874528131,0.9947087106135382,0.9945416364888259,0.9888463071644743,0.9949658917124106,0.9767224569719016,0.9965849508324195,0.9736333178692497,0.9938178109895345,0.998255861867814,0.9954952729313572,0.9985866398404002,0.9965110168860307,0.992253239987036,0.9971980989722976,0.998643771288623,0.9969831664690771,0.9733493022250458,0.9914302250562189,0.9924710691231462,0.9949946021568092,0.9934560983608475,0.993087482003597,0.987333079405081,0.9950481800223425,0.9933328356856426,0.9874835285914116,0.99562925312189,0.9979294855504096,0.9961986375289296,0.9986358589141423,0.9927253817633501,0.9974116098101722,0.9968943796896319,0.9956946595849987,0.9956357326190801,0.9853817303113269,0.996867727696885,0.9991574630768711,0.9987664041006725,0.9916230265603321,0.9952677548788521,0.983180467186079,0.9944860201234511,0.9980393655460876,0.9857216084421797,0.9977550595484114,0.9895750438711902,0.9948804875922405,0.9960436932541674,0.9972562059707455,0.9835216018345767,0.9973156220329569,0.9896401837320795,0.9890609355842949,0.9889543401076021,0.998012611042019,0.9877058525311594,0.9981018612682835,0.9974769670308992,0.9958592009220567,0.9926865616601745,0.9933240320348841,0.9975723461697875,0.9993727276873526,0.9982022520380189,0.9898308043583023,0.9868220592773842,0.992968558724819,0.9973663122516663,0.9943101474957017,0.9977123494416293,0.9993808843405462,0.9953558433272022,0.9969314877557963,0.9916056636538441,0.9956229719135345,0.9984666300295019,0.9964977319440578,0.9971353999353736,0.9826762955530636,0.9876203354501957,0.9969600173954428,0.9941452908359217,0.9969185119669761,0.9922168787945216,0.9922190953308515,0.9978779543500941,0.9965291201307982,0.9938662945188443,0.9871421927280676,0.9933201852358429,0.9906392295168481,0.986226845186437,0.9948197222392724,0.9910739118079831,0.9884028236688732,0.9969251014477941,0.9786548501104142,0.9994115657077046,0.9871050580745707,0.9991963681989681,0.9908014789497939,0.9959338178229108,0.9950719643287712,0.9827641688813552,0.9763345158855857,0.9907703043194027,0.9918474026714426,0.9958138222475731,0.9988574754641317,0.9802822751843897,0.9937960702631115,0.9997617983143549,0.9859587256598189,0.9827852632344088,0.9954048398254235,0.9858141379971243,0.9872890168904199,0.995850496826245,0.9894328358273378,0.9933696876244451,0.9871953621762743,0.9919598460763721,0.9938047519053023,0.9984776914615956,0.9964992863982327,0.9917071245519704,0.9987391795537608,0.9905775685108071,0.9870367389523789,0.9964033759854358,0.9862479557106802,0.9961272099745259,0.9984773279982752,0.9782425125905864,0.9993396940285294,0.9881972205423712,0.9923149252934286,0.9923212857755215,0.9982294136376935,0.9941694241764363,0.9932246090611921,0.9925832063867314,0.990191622437446,0.992016179357056,0.9931560772425863,0.9957638193119941,0.9937721184441323,0.9907344804878222,0.9935933678632288,0.999756672054759,0.9889149764405922,0.9817415228091204,0.9984388472516474,0.995852065701512,0.9888082764274608,0.9892947883340812,0.9957925950981809,0.9992650464881673,0.9948960108897846,0.9953066181638658,0.9931838865385202,0.9985216996776825,0.9985235236954566,0.9896923662564899,0.9805225485853758,0.9915458022432792,0.99256430635574,0.9981438618853808,0.9970936676490731,0.9981574931136101,0.9896431330932974,0.9920106615411407,0.996100499469099,0.9885540281845857,0.9995632144573099,0.9884256214013306,0.9809137160460603,0.9972556044366245,0.9940547511201894,0.9877530615857787,0.9989788424984765,0.9902319000569727,0.9873498012460666,0.9945845831945456,0.98285292357234,0.9877109993160185,0.9838837286598687,0.9994378555405343,0.9984280227059771,0.9963159271227644,0.996237409123505,0.9949917935117646,0.9919315625538717,0.9874402516583363,0.9749025450143933,0.9974623193539833,0.9963780274857668,0.9884387976667801,0.9905500553607702,0.9974456301945663,0.9997477527959312,0.9870631642017662,0.9965537882889511,0.9936101151498518,0.9930729650073506,0.9948203829052266,0.9925980071659465,0.9975582329691642,0.998250891984827,
